StartDate,FacilityLongName,numvisits
2015-05-21,Richmond Hospital,144
2015-05-22,Richmond Hospital,142
2015-05-23,Richmond Hospital,171
2015-05-24,Richmond Hospital,151
2015-05-25,Richmond Hospital,157
2015-05-26,Richmond Hospital,145
2015-05-27,Richmond Hospital,161
2015-05-28,Richmond Hospital,159
2015-05-29,Richmond Hospital,186
2015-05-30,Richmond Hospital,142
2015-05-31,Richmond Hospital,157
2015-06-01,Richmond Hospital,156
2015-06-02,Richmond Hospital,142
2015-06-03,Richmond Hospital,167
2015-06-04,Richmond Hospital,163
2015-06-05,Richmond Hospital,154
2015-06-06,Richmond Hospital,151
2015-06-07,Richmond Hospital,160
2015-06-08,Richmond Hospital,147
2015-06-09,Richmond Hospital,185
2015-06-10,Richmond Hospital,168
2015-06-11,Richmond Hospital,166
2015-06-12,Richmond Hospital,157
2015-06-13,Richmond Hospital,128
2015-06-14,Richmond Hospital,161
2015-06-15,Richmond Hospital,154
2015-06-16,Richmond Hospital,157
2015-06-17,Richmond Hospital,142
2015-06-18,Richmond Hospital,143
2015-06-19,Richmond Hospital,133
2015-06-20,Richmond Hospital,144
2015-06-21,Richmond Hospital,159
2015-06-22,Richmond Hospital,154
2015-06-23,Richmond Hospital,168
2015-06-24,Richmond Hospital,165
2015-06-25,Richmond Hospital,162
2015-06-26,Richmond Hospital,153
2015-06-27,Richmond Hospital,163
2015-06-28,Richmond Hospital,163
2015-06-29,Richmond Hospital,168
2015-06-30,Richmond Hospital,173
2015-07-01,Richmond Hospital,145
2015-07-02,Richmond Hospital,158
2015-07-03,Richmond Hospital,176
2015-07-04,Richmond Hospital,151
2015-07-05,Richmond Hospital,155
2015-07-06,Richmond Hospital,158
2015-07-07,Richmond Hospital,146
2015-07-08,Richmond Hospital,135
2015-07-09,Richmond Hospital,151
2015-07-10,Richmond Hospital,147
2015-07-11,Richmond Hospital,172
2015-07-12,Richmond Hospital,159
2015-07-13,Richmond Hospital,171
2015-07-14,Richmond Hospital,134
2015-07-15,Richmond Hospital,146
2015-07-16,Richmond Hospital,130
2015-07-17,Richmond Hospital,151
2015-07-18,Richmond Hospital,175
2015-07-19,Richmond Hospital,150
2015-07-20,Richmond Hospital,160
2015-07-21,Richmond Hospital,163
2015-07-22,Richmond Hospital,141
2015-07-23,Richmond Hospital,144
2015-07-24,Richmond Hospital,133
2015-07-25,Richmond Hospital,158
2015-07-26,Richmond Hospital,152
2015-07-27,Richmond Hospital,166
2015-07-28,Richmond Hospital,152
2015-07-29,Richmond Hospital,155
2015-07-30,Richmond Hospital,136
2015-07-31,Richmond Hospital,145
2015-08-01,Richmond Hospital,153
2015-08-02,Richmond Hospital,167
2015-08-03,Richmond Hospital,181
2015-08-04,Richmond Hospital,155
2015-08-05,Richmond Hospital,146
2015-08-06,Richmond Hospital,136
2015-08-07,Richmond Hospital,150
2015-08-08,Richmond Hospital,143
2015-08-09,Richmond Hospital,151
2015-08-10,Richmond Hospital,149
2015-08-11,Richmond Hospital,163
2015-08-12,Richmond Hospital,140
2015-08-13,Richmond Hospital,143
2015-08-14,Richmond Hospital,149
2015-08-15,Richmond Hospital,136
2015-08-16,Richmond Hospital,135
2015-08-17,Richmond Hospital,144
2015-08-18,Richmond Hospital,148
2015-08-19,Richmond Hospital,140
2015-08-20,Richmond Hospital,139
2015-08-21,Richmond Hospital,154
2015-08-22,Richmond Hospital,145
2015-08-23,Richmond Hospital,152
2015-08-24,Richmond Hospital,171
2015-08-25,Richmond Hospital,142
2015-08-26,Richmond Hospital,132
2015-08-27,Richmond Hospital,136
2015-08-28,Richmond Hospital,143
2015-08-29,Richmond Hospital,142
2015-08-30,Richmond Hospital,151
2015-08-31,Richmond Hospital,135
2015-09-01,Richmond Hospital,151
2015-09-02,Richmond Hospital,154
2015-09-03,Richmond Hospital,149
2015-09-04,Richmond Hospital,129
2015-09-05,Richmond Hospital,150
2015-09-06,Richmond Hospital,136
2015-09-07,Richmond Hospital,153
2015-09-08,Richmond Hospital,141
2015-09-09,Richmond Hospital,130
2015-09-10,Richmond Hospital,148
2015-09-11,Richmond Hospital,134
2015-09-12,Richmond Hospital,154
2015-09-13,Richmond Hospital,143
2015-09-14,Richmond Hospital,140
2015-09-15,Richmond Hospital,137
2015-09-16,Richmond Hospital,126
2015-09-17,Richmond Hospital,142
2015-09-18,Richmond Hospital,130
2015-09-19,Richmond Hospital,114
2015-09-20,Richmond Hospital,160
2015-09-21,Richmond Hospital,161
2015-09-22,Richmond Hospital,154
2015-09-23,Richmond Hospital,146
2015-09-24,Richmond Hospital,136
2015-09-25,Richmond Hospital,148
2015-09-26,Richmond Hospital,155
2015-09-27,Richmond Hospital,135
2015-09-28,Richmond Hospital,148
2015-09-29,Richmond Hospital,151
2015-09-30,Richmond Hospital,139
2015-10-01,Richmond Hospital,155
2015-10-02,Richmond Hospital,125
2015-10-03,Richmond Hospital,162
2015-10-04,Richmond Hospital,143
2015-10-05,Richmond Hospital,133
2015-10-06,Richmond Hospital,128
2015-10-07,Richmond Hospital,129
2015-10-08,Richmond Hospital,140
2015-10-09,Richmond Hospital,154
2015-10-10,Richmond Hospital,142
2015-10-11,Richmond Hospital,163
2015-10-12,Richmond Hospital,158
2015-10-13,Richmond Hospital,130
2015-10-14,Richmond Hospital,110
2015-10-15,Richmond Hospital,144
2015-10-16,Richmond Hospital,163
2015-10-17,Richmond Hospital,148
2015-10-18,Richmond Hospital,148
2015-10-19,Richmond Hospital,141
2015-10-20,Richmond Hospital,138
2015-10-21,Richmond Hospital,133
2015-10-22,Richmond Hospital,122
2015-10-23,Richmond Hospital,143
2015-10-24,Richmond Hospital,159
2015-10-25,Richmond Hospital,139
2015-10-26,Richmond Hospital,130
2015-10-27,Richmond Hospital,136
2015-10-28,Richmond Hospital,144
2015-10-29,Richmond Hospital,137
2015-10-30,Richmond Hospital,146
2015-10-31,Richmond Hospital,129
2015-11-01,Richmond Hospital,143
2015-11-02,Richmond Hospital,139
2015-11-03,Richmond Hospital,146
2015-11-04,Richmond Hospital,129
2015-11-05,Richmond Hospital,137
2015-11-06,Richmond Hospital,136
2015-11-07,Richmond Hospital,147
2015-11-08,Richmond Hospital,131
2015-11-09,Richmond Hospital,152
2015-11-10,Richmond Hospital,140
2015-11-11,Richmond Hospital,152
2015-11-12,Richmond Hospital,168
2015-11-13,Richmond Hospital,159
2015-11-14,Richmond Hospital,129
2015-11-15,Richmond Hospital,139
2015-11-16,Richmond Hospital,144
2015-11-17,Richmond Hospital,131
2015-11-18,Richmond Hospital,120
2015-11-19,Richmond Hospital,151
2015-11-20,Richmond Hospital,118
2015-11-21,Richmond Hospital,134
2015-11-22,Richmond Hospital,153
2015-11-23,Richmond Hospital,144
2015-11-24,Richmond Hospital,151
2015-11-25,Richmond Hospital,125
2015-11-26,Richmond Hospital,128
2015-11-27,Richmond Hospital,141
2015-11-28,Richmond Hospital,131
2015-11-29,Richmond Hospital,140
2015-11-30,Richmond Hospital,134
2015-12-01,Richmond Hospital,142
2015-12-02,Richmond Hospital,124
2015-12-03,Richmond Hospital,149
2015-12-04,Richmond Hospital,152
2015-12-05,Richmond Hospital,141
2015-12-06,Richmond Hospital,142
2015-12-07,Richmond Hospital,162
2015-12-08,Richmond Hospital,136
2015-12-09,Richmond Hospital,151
2015-12-10,Richmond Hospital,144
2015-12-11,Richmond Hospital,131
2015-12-12,Richmond Hospital,139
2015-12-13,Richmond Hospital,158
2015-12-14,Richmond Hospital,152
2015-12-15,Richmond Hospital,138
2015-12-16,Richmond Hospital,134
2015-12-17,Richmond Hospital,133
2015-12-18,Richmond Hospital,142
2015-12-19,Richmond Hospital,138
2015-12-20,Richmond Hospital,154
2015-12-21,Richmond Hospital,152
2015-12-22,Richmond Hospital,132
2015-12-23,Richmond Hospital,118
2015-12-24,Richmond Hospital,127
2015-12-25,Richmond Hospital,153
2015-12-26,Richmond Hospital,170
2015-12-27,Richmond Hospital,167
2015-12-28,Richmond Hospital,158
2015-12-29,Richmond Hospital,152
2015-12-30,Richmond Hospital,147
2015-12-31,Richmond Hospital,132
2016-01-01,Richmond Hospital,180
2016-01-02,Richmond Hospital,160
2016-01-03,Richmond Hospital,165
2016-01-04,Richmond Hospital,148
2016-01-05,Richmond Hospital,143
2016-01-06,Richmond Hospital,153
2016-01-07,Richmond Hospital,145
2016-01-08,Richmond Hospital,128
2016-01-09,Richmond Hospital,161
2016-01-10,Richmond Hospital,138
2016-01-11,Richmond Hospital,148
2016-01-12,Richmond Hospital,136
2016-01-13,Richmond Hospital,153
2016-01-14,Richmond Hospital,146
2016-01-15,Richmond Hospital,135
2016-01-16,Richmond Hospital,146
2016-01-17,Richmond Hospital,171
2016-01-18,Richmond Hospital,151
2016-01-19,Richmond Hospital,163
2016-01-20,Richmond Hospital,139
2016-01-21,Richmond Hospital,165
2016-01-22,Richmond Hospital,148
2016-01-23,Richmond Hospital,156
2016-01-24,Richmond Hospital,164
2016-01-25,Richmond Hospital,167
2016-01-26,Richmond Hospital,158
2016-01-27,Richmond Hospital,159
2016-01-28,Richmond Hospital,150
2016-01-29,Richmond Hospital,159
2016-01-30,Richmond Hospital,154
2016-01-31,Richmond Hospital,172
2016-02-01,Richmond Hospital,176
2016-02-02,Richmond Hospital,173
2016-02-03,Richmond Hospital,157
2016-02-04,Richmond Hospital,146
2016-02-05,Richmond Hospital,150
2016-02-06,Richmond Hospital,163
2016-02-07,Richmond Hospital,171
2016-02-08,Richmond Hospital,182
2016-02-09,Richmond Hospital,175
2016-02-10,Richmond Hospital,158
2016-02-11,Richmond Hospital,152
2016-02-12,Richmond Hospital,152
2016-02-13,Richmond Hospital,169
2016-02-14,Richmond Hospital,164
2016-02-15,Richmond Hospital,165
2016-02-16,Richmond Hospital,179
2016-02-17,Richmond Hospital,173
2016-02-18,Richmond Hospital,164
2016-02-19,Richmond Hospital,168
2016-02-20,Richmond Hospital,177
2016-02-21,Richmond Hospital,169
2016-02-22,Richmond Hospital,159
2016-02-23,Richmond Hospital,160
2016-02-24,Richmond Hospital,141
2016-02-25,Richmond Hospital,154
2016-02-26,Richmond Hospital,154
2016-02-27,Richmond Hospital,165
2016-02-28,Richmond Hospital,175
2016-02-29,Richmond Hospital,143
2016-03-01,Richmond Hospital,147
2016-03-02,Richmond Hospital,147
2016-03-03,Richmond Hospital,151
2016-03-04,Richmond Hospital,135
2016-03-05,Richmond Hospital,156
2016-03-06,Richmond Hospital,181
2016-03-07,Richmond Hospital,166
2016-03-08,Richmond Hospital,159
2016-03-09,Richmond Hospital,148
2016-03-10,Richmond Hospital,151
2016-03-11,Richmond Hospital,157
2016-03-12,Richmond Hospital,150
2016-03-13,Richmond Hospital,158
2016-03-14,Richmond Hospital,161
2016-03-15,Richmond Hospital,147
2016-03-16,Richmond Hospital,161
2016-03-17,Richmond Hospital,151
2016-03-18,Richmond Hospital,141
2016-03-19,Richmond Hospital,157
2016-03-20,Richmond Hospital,149
2016-03-21,Richmond Hospital,172
2016-03-22,Richmond Hospital,155
2016-03-23,Richmond Hospital,155
2016-03-24,Richmond Hospital,171
2016-03-25,Richmond Hospital,154
2016-03-26,Richmond Hospital,137
2016-03-27,Richmond Hospital,182
2016-03-28,Richmond Hospital,177
2016-03-29,Richmond Hospital,159
2016-03-30,Richmond Hospital,155
2016-03-31,Richmond Hospital,151
2016-04-01,Richmond Hospital,157
2016-04-02,Richmond Hospital,165
2016-04-03,Richmond Hospital,154
2016-04-04,Richmond Hospital,160
2016-04-05,Richmond Hospital,144
2016-04-06,Richmond Hospital,138
2016-04-07,Richmond Hospital,149
2016-04-08,Richmond Hospital,132
2016-04-09,Richmond Hospital,145
2016-04-10,Richmond Hospital,153
2016-04-11,Richmond Hospital,157
2016-04-12,Richmond Hospital,127
2016-04-13,Richmond Hospital,115
2016-04-14,Richmond Hospital,136
2016-04-15,Richmond Hospital,134
2016-04-16,Richmond Hospital,164
2016-04-17,Richmond Hospital,141
2016-04-18,Richmond Hospital,154
2016-04-19,Richmond Hospital,160
2016-04-20,Richmond Hospital,148
2016-04-21,Richmond Hospital,142
2016-04-22,Richmond Hospital,150
2016-04-23,Richmond Hospital,141
2016-04-24,Richmond Hospital,154
2016-04-25,Richmond Hospital,143
2016-04-26,Richmond Hospital,158
2016-04-27,Richmond Hospital,127
2016-04-28,Richmond Hospital,151
2016-04-29,Richmond Hospital,142
2016-04-30,Richmond Hospital,131
2016-05-01,Richmond Hospital,146
2016-05-02,Richmond Hospital,163
2016-05-03,Richmond Hospital,137
2016-05-04,Richmond Hospital,145
2016-05-05,Richmond Hospital,142
2016-05-06,Richmond Hospital,156
2016-05-07,Richmond Hospital,150
2016-05-08,Richmond Hospital,159
2016-05-09,Richmond Hospital,146
2016-05-10,Richmond Hospital,125
2016-05-11,Richmond Hospital,157
2016-05-12,Richmond Hospital,157
2016-05-13,Richmond Hospital,151
2016-05-14,Richmond Hospital,158
2016-05-15,Richmond Hospital,174
2016-05-16,Richmond Hospital,179
2016-05-17,Richmond Hospital,179
2016-05-18,Richmond Hospital,141
2016-05-19,Richmond Hospital,158
2016-05-20,Richmond Hospital,147
2016-05-21,Richmond Hospital,168
2016-05-22,Richmond Hospital,160
2016-05-23,Richmond Hospital,154
2016-05-24,Richmond Hospital,156
2016-05-25,Richmond Hospital,148
2016-05-26,Richmond Hospital,151
2016-05-27,Richmond Hospital,134
2016-05-28,Richmond Hospital,132
2016-05-29,Richmond Hospital,170
2016-05-30,Richmond Hospital,152
2016-05-31,Richmond Hospital,136
2016-06-01,Richmond Hospital,161
2016-06-02,Richmond Hospital,146
2016-06-03,Richmond Hospital,159
2016-06-04,Richmond Hospital,146
2016-06-05,Richmond Hospital,188
2016-06-06,Richmond Hospital,173
2016-06-07,Richmond Hospital,152
2016-06-08,Richmond Hospital,152
2016-06-09,Richmond Hospital,145
2016-06-10,Richmond Hospital,138
2016-06-11,Richmond Hospital,164
2016-06-12,Richmond Hospital,136
2016-06-13,Richmond Hospital,160
2016-06-14,Richmond Hospital,141
2016-06-15,Richmond Hospital,146
2016-06-16,Richmond Hospital,161
2016-06-17,Richmond Hospital,144
2016-06-18,Richmond Hospital,138
2016-06-19,Richmond Hospital,146
2016-06-20,Richmond Hospital,160
2016-06-21,Richmond Hospital,153
2016-06-22,Richmond Hospital,156
2016-06-23,Richmond Hospital,156
2016-06-24,Richmond Hospital,158
2016-06-25,Richmond Hospital,138
2016-06-26,Richmond Hospital,164
2016-06-27,Richmond Hospital,165
2016-06-28,Richmond Hospital,156
2016-06-29,Richmond Hospital,168
2016-06-30,Richmond Hospital,170
2016-07-01,Richmond Hospital,124
2016-07-02,Richmond Hospital,162
2016-07-03,Richmond Hospital,133
2016-07-04,Richmond Hospital,154
2016-07-05,Richmond Hospital,147
2016-07-06,Richmond Hospital,135
2016-07-07,Richmond Hospital,142
2016-07-08,Richmond Hospital,172
2016-07-09,Richmond Hospital,155
2016-07-10,Richmond Hospital,150
2016-07-11,Richmond Hospital,160
2016-07-12,Richmond Hospital,137
2016-07-13,Richmond Hospital,134
2016-07-14,Richmond Hospital,171
2016-07-15,Richmond Hospital,148
2016-07-16,Richmond Hospital,170
2016-07-17,Richmond Hospital,166
2016-07-18,Richmond Hospital,183
2016-07-19,Richmond Hospital,159
2016-07-20,Richmond Hospital,163
2016-07-21,Richmond Hospital,143
2016-07-22,Richmond Hospital,160
2016-07-23,Richmond Hospital,160
2016-07-24,Richmond Hospital,162
2016-07-25,Richmond Hospital,170
2016-07-26,Richmond Hospital,149
2016-07-27,Richmond Hospital,139
2016-07-28,Richmond Hospital,136
2016-07-29,Richmond Hospital,155
2016-07-30,Richmond Hospital,153
2016-07-31,Richmond Hospital,169
2016-08-01,Richmond Hospital,152
2016-08-02,Richmond Hospital,174
2016-08-03,Richmond Hospital,160
2016-08-04,Richmond Hospital,147
2016-08-05,Richmond Hospital,135
2016-08-06,Richmond Hospital,144
2016-08-07,Richmond Hospital,181
2016-08-08,Richmond Hospital,145
2016-08-09,Richmond Hospital,149
2016-08-10,Richmond Hospital,158
2016-08-11,Richmond Hospital,157
2016-08-12,Richmond Hospital,142
2016-08-13,Richmond Hospital,155
2016-08-14,Richmond Hospital,165
2016-08-15,Richmond Hospital,169
2016-08-16,Richmond Hospital,152
2016-08-17,Richmond Hospital,141
2016-08-18,Richmond Hospital,164
2016-08-19,Richmond Hospital,148
2016-08-20,Richmond Hospital,159
2016-08-21,Richmond Hospital,155
2016-08-22,Richmond Hospital,169
2016-08-23,Richmond Hospital,152
2016-08-24,Richmond Hospital,154
2016-08-25,Richmond Hospital,160
2016-08-26,Richmond Hospital,159
2016-08-27,Richmond Hospital,143
2016-08-28,Richmond Hospital,152
2016-08-29,Richmond Hospital,152
2016-08-30,Richmond Hospital,143
2016-08-31,Richmond Hospital,131
2016-09-01,Richmond Hospital,157
2016-09-02,Richmond Hospital,134
2016-09-03,Richmond Hospital,144
2016-09-04,Richmond Hospital,179
2016-09-05,Richmond Hospital,160
2016-09-06,Richmond Hospital,162
2016-09-07,Richmond Hospital,160
2016-09-08,Richmond Hospital,142
2016-09-09,Richmond Hospital,155
2016-09-10,Richmond Hospital,153
2016-09-11,Richmond Hospital,172
2016-09-12,Richmond Hospital,155
2016-09-13,Richmond Hospital,162
2016-09-14,Richmond Hospital,148
2016-09-15,Richmond Hospital,172
2016-09-16,Richmond Hospital,166
2016-09-17,Richmond Hospital,162
2016-09-18,Richmond Hospital,160
2016-09-19,Richmond Hospital,157
2016-09-20,Richmond Hospital,141
2016-09-21,Richmond Hospital,145
2016-09-22,Richmond Hospital,147
2016-09-23,Richmond Hospital,173
2016-09-24,Richmond Hospital,142
2016-09-25,Richmond Hospital,152
2016-09-26,Richmond Hospital,166
2016-09-27,Richmond Hospital,138
2016-09-28,Richmond Hospital,140
2016-09-29,Richmond Hospital,146
2016-09-30,Richmond Hospital,153
2016-10-01,Richmond Hospital,125
2016-10-02,Richmond Hospital,154
2016-10-03,Richmond Hospital,140
2016-10-04,Richmond Hospital,150
2016-10-05,Richmond Hospital,146
2016-10-06,Richmond Hospital,144
2016-10-07,Richmond Hospital,151
2016-10-08,Richmond Hospital,157
2016-10-09,Richmond Hospital,151
2016-10-10,Richmond Hospital,166
2016-10-11,Richmond Hospital,161
2016-10-12,Richmond Hospital,152
2016-10-13,Richmond Hospital,154
2016-10-14,Richmond Hospital,147
2016-10-15,Richmond Hospital,127
2016-10-16,Richmond Hospital,164
2016-10-17,Richmond Hospital,149
2016-10-18,Richmond Hospital,128
2016-10-19,Richmond Hospital,144
2016-10-20,Richmond Hospital,132
2016-10-21,Richmond Hospital,138
2016-10-22,Richmond Hospital,143
2016-10-23,Richmond Hospital,137
2016-10-24,Richmond Hospital,137
2016-10-25,Richmond Hospital,135
2016-10-26,Richmond Hospital,125
2016-10-27,Richmond Hospital,170
2016-10-28,Richmond Hospital,149
2016-10-29,Richmond Hospital,132
2016-10-30,Richmond Hospital,150
2016-10-31,Richmond Hospital,137
2016-11-01,Richmond Hospital,148
2016-11-02,Richmond Hospital,134
2016-11-03,Richmond Hospital,143
2016-11-04,Richmond Hospital,163
2016-11-05,Richmond Hospital,160
2016-11-06,Richmond Hospital,156
2016-11-07,Richmond Hospital,153
2016-11-08,Richmond Hospital,123
2016-11-09,Richmond Hospital,141
2016-11-10,Richmond Hospital,152
2016-11-11,Richmond Hospital,152
2016-11-12,Richmond Hospital,135
2016-11-13,Richmond Hospital,148
2016-11-14,Richmond Hospital,146
2016-11-15,Richmond Hospital,148
2016-11-16,Richmond Hospital,134
2016-11-17,Richmond Hospital,147
2016-11-18,Richmond Hospital,146
2016-11-19,Richmond Hospital,154
2016-11-20,Richmond Hospital,150
2016-11-21,Richmond Hospital,153
2016-11-22,Richmond Hospital,145
2016-11-23,Richmond Hospital,145
2016-11-24,Richmond Hospital,138
2016-11-25,Richmond Hospital,152
2016-11-26,Richmond Hospital,156
2016-11-27,Richmond Hospital,147
2016-11-28,Richmond Hospital,153
2016-11-29,Richmond Hospital,138
2016-11-30,Richmond Hospital,142
2016-12-01,Richmond Hospital,112
2016-12-02,Richmond Hospital,152
2016-12-03,Richmond Hospital,149
2016-12-04,Richmond Hospital,157
2016-12-05,Richmond Hospital,143
2016-12-06,Richmond Hospital,166
2016-12-07,Richmond Hospital,116
2016-12-08,Richmond Hospital,126
2016-12-09,Richmond Hospital,136
2016-12-10,Richmond Hospital,142
2016-12-11,Richmond Hospital,156
2016-12-12,Richmond Hospital,170
2016-12-13,Richmond Hospital,133
2016-12-14,Richmond Hospital,166
2016-12-15,Richmond Hospital,160
2016-12-16,Richmond Hospital,151
2016-12-17,Richmond Hospital,160
2016-12-18,Richmond Hospital,169
2016-12-19,Richmond Hospital,176
2016-12-20,Richmond Hospital,148
2016-12-21,Richmond Hospital,168
2016-12-22,Richmond Hospital,148
2016-12-23,Richmond Hospital,168
2016-12-24,Richmond Hospital,163
2016-12-25,Richmond Hospital,166
2016-12-26,Richmond Hospital,176
2016-12-27,Richmond Hospital,190
2016-12-28,Richmond Hospital,207
